cus_id,money_1,money_2,investment
398083094,0,0,pending
401997092,0,0,non_eligible
406945901,4359.29,12728.8,pending
396103263,36,36,warmup
397068861,0,0,eligible
398596269,0,0,pending
401411607,0,0,eligible
391332813,0,0,eligible
398826311,0,0,eligible
397966956,0,0,eligible
402964247,0,0,non_eligible
401618615,0.06,0.06,warmup
402202882,50239.78,60331.42,pending
395405719,101794.67,128850.41,investing
405597497,20282.75,13021.22,eligible
390912857,0,0,warmup
394388976,0,0,eligible
397396600,0,0,warmup
413855328,20624.81,10222.73,investing
389182505,0,0,eligible
400634757,0,0,eligible
398168086,0,0,non_eligible
391356705,0,0,pending
403078578,123693.18,154700.3,warmup
410052390,0,0,eligible
406012844,1929.94,2018.25,eligible
410397792,0,0,warmup
390406794,3949.27,5017.4,warmup
396161281,19.53,313.95,investing
397430604,240.11,230.67,investing
399208095,51.02,147.81,investing
385081916,1008.39,1840.02,investing
398867869,0,0,eligible
398670822,26.81,51.81,warmup
413236027,0,0,eligible
404347244,0,0,eligible
413251887,3705.48,1026.78,pending
395448396,0,0,eligible
397359238,1660.87,4672.33,pending
404483959,0,0,warmup
417153689,0.24,0.23,investing
380670796,0,0,eligible
397879476,5.82,1180,warmup
398060705,0,0,eligible
399227732,0,,non_eligible
384457943,9640.88,7246.38,warmup
404371654,0,0,eligible
402153328,0,0,disable_pending
394425700,0.92,285.92,pending
393570142,0,0,eligible
399936022,0,0,eligible
397479344,4100.93,2610.57,warmup
390110902,1159.9,1366.05,pending
404600020,2000,,pending
399935107,1451.87,0,pending
414109964,81.41,81.41,pending
418906152,40421.36,26225.58,pending
415138660,0,45,pending
393966087,0,0,eligible
407067800,20,20,eligible
403463070,10,10,eligible
403346019,0,0,pending
395152914,33.95,19.58,eligible
398209395,62662.46,60527.88,eligible
411639148,2743.44,1881.42,warmup
401861922,0,0,eligible
400341939,0,,eligible
405581531,0,0,eligible
412903051,138.75,138.75,warmup
403445546,2.24,2.24,warmup
411046534,0,0,eligible
398147532,0,0,eligible
414968550,0,0,eligible
393189493,8540,0,non_eligible
414585015,0,0,warmup
396425297,50,50,pending
386788540,2005,305,warmup
395179602,0,0,eligible
403381983,0,0,warmup
408241977,0,0,eligible
402123979,0,0,eligible
398973456,0,0,warmup
405795575,0,0,non_eligible
394926560,0,0,eligible
415489906,10889.95,10911,warmup
399916264,0,0,eligible
403715983,0,0,non_eligible
402750266,0,0,eligible
397377604,0,0,warmup
396857316,0.25,0.25,eligible
403298340,13.77,1502.39,investing
390392548,28032.47,22796.01,pending
392407489,1650,1650,rejected
394254797,0,0,eligible
401559020,0,0,warmup
403965868,1726.56,906,warmup
417999128,0,0,eligible
394119651,0,0,eligible
388170270,0,0,warmup
404340220,0,0,eligible
411984775,0,0,eligible
404591498,0,0,warmup
404937123,0,0,eligible
404365707,42.69,41.01,investing
414996524,80489.87,1.84,pending
395124219,0,0,eligible
404653199,0,0,warmup
398300517,0,0,eligible
418317952,0,0,eligible
399069500,0,0,eligible
397905105,0,0,warmup
400706795,0,0,eligible
402201994,489.31,489.31,eligible
418775109,33249.63,9260,eligible
398082191,0,0,eligible
407907094,1934.57,3300.22,investing
381188118,3724.46,3724.46,eligible
417344232,2.01,2.01,non_eligible
402533158,0,0,eligible
391818578,10778.9,10765.28,investing
412631083,0,0,eligible
395661986,0,0,eligible
406793940,3638.35,3778.35,warmup
404334066,0,0,eligible
413178428,0,0,eligible
409865744,0,0,warmup
414409251,10454.57,46004.38,investing
403531420,56066.28,40145.38,warmup
412726273,0,0,warmup
404574547,0,0,eligible
385603447,6435.74,5168.05,pending
385902870,0,,eligible
415213353,0,0,eligible
400190664,0,0,eligible
393257502,0,0,pending
398748170,0,0,eligible
401427705,0,0,eligible
389882447,0.38,325.38,pending
410469707,0,,pending
401445760,0,0,warmup
399538459,0,0,warmup
403353436,0,0,eligible
410667871,0,0,eligible
393567829,8.19,8.19,eligible
415231607,649.61,649.29,investing
404854400,0,0,eligible
394744720,2000,2000,eligible
399275705,1655.56,1933.93,eligible
397299186,0,0,warmup
404336799,101.91,0,investing
394764280,0,0,warmup
414483827,2.45,2.35,investing
402438842,0,0,eligible
410615284,3865.95,854.94,warmup
407899942,0,3271,eligible
402626264,0,0,eligible
397408939,0,0,pending
404919236,0,0,pending
400883748,0,0,warmup
397181173,0,0,eligible
401105411,612.93,636.6,investing
402067591,3944.82,1677.42,warmup
398362478,0,0,eligible
404918693,0,0,eligible
415433436,0,0,eligible
402588572,0,0,eligible
415043986,0,0,eligible
407242138,0,150,eligible
403117272,651.88,,investing
401769478,1029.76,2393.26,warmup
401236883,0,0,warmup
398561238,0,0,warmup
398904523,0,0,warmup
416789699,0,0,warmup
401876673,0,0,eligible
396486695,0,0,warmup
411845269,3362.91,3404.61,investing
398209982,0,0,eligible
395387186,0,0,eligible
398401333,0,0,eligible
399508883,0,0,warmup
404937058,0,0,eligible
418352583,0.46,,eligible
418385747,100,,eligible
399173156,0,0,eligible
405254929,601.08,3000,pending
402750303,0,0,non_eligible
404949724,0.25,0.25,eligible
395121202,0.16,0.16,eligible
400824091,0,0,eligible
398714028,0,0,eligible
415810859,0,0,eligible
394896375,0.15,0.15,eligible
383677661,9.13,14916.86,investing
405276292,0,0,eligible
401995342,0,0,eligible
415875295,1514.31,1811.72,investing
385373087,0,0,eligible
404625852,0,0,eligible
415843708,32.28,2525,eligible
400589403,0.34,92.68,investing
396627981,0,,eligible
403648322,50,,non_eligible
391245179,0,29,pending
403079729,0,0,eligible
416092578,0,0,eligible
396148633,0,0,warmup
405690429,0,0,eligible
396769949,0,0,eligible
403180395,0,0,eligible
404045534,0,0,warmup
412017975,0,0,eligible
403828786,0,0,investing
397419613,0,0,eligible
419805570,0,0,pending
391598850,0,0,eligible
398673097,0,0,eligible
415157982,574.35,220.49,investing
398642976,22352.52,7675.31,pending
399949017,753.96,2126.91,eligible
403104379,0,0,eligible
401338118,0,0,eligible
390207381,0,0,eligible
403032568,0,0,eligible
402004545,0,0,eligible
415658073,8816.05,5249.13,warmup
394183358,3.08,2.96,investing
389226343,0,0,warmup
419054869,10369.83,5230.81,eligible
396461049,2690.18,3939.67,warmup
428344887,30926.07,,pending
413062923,0,0,warmup
398255661,0,0,eligible
407885426,0,0,eligible
403218787,0,0,eligible
405704431,0,89,pending
415465406,0,0,warmup
405464935,0,,eligible
392232339,14.74,14.16,investing
405153841,0,0,eligible
404855966,0,0,eligible
416902819,330,20,warmup
403475677,0,0,eligible
397054734,1.5,1.5,eligible
415527495,0,0,eligible
404800520,0,0,eligible
394184180,30.42,30.42,warmup
382273740,0,0,eligible
396852514,0,0,eligible
396871797,0,0,eligible
397901256,0,0,eligible
420188198,0,,eligible
386142066,0,0,eligible
436738744,0,,eligible
399058090,0,0,eligible
396052985,0,552.9,pending
413037951,20948.73,19361.73,warmup
392599218,10,10,warmup
420296928,0,0,warmup
404799025,0,0,eligible
398244038,0,0,eligible
404826194,0,0,eligible
402601334,0,0,eligible
405864170,1654.15,3926.05,warmup
410724733,0,0,eligible
396883838,15139.1,20110.71,investing
399760566,0,0,pending
400053291,40757.85,106594.19,warmup
405140223,0,0,eligible
414469339,27980,230,non_eligible
408015443,0,0,eligible
399360791,1293,0,warmup
399293512,285.01,30,eligible
404640091,0,0,eligible
414075699,0,,warmup
399641597,0,0,warmup
404807580,0,0,eligible
416369645,0,5,warmup
403983242,829,2424,warmup
417503631,73.58,5698.44,investing
404522830,0,0,eligible
404565450,24197.16,,pending
412399352,130,0,eligible
383097914,0,0,eligible
401836225,0,0,eligible
402632333,7263.5,1537.87,warmup
403157706,0,0,eligible
398473321,0,0,eligible
402998235,0,0,warmup
405090851,0,,eligible
402090073,0,0,pending
400868448,35.45,60.22,pending
418737996,1100,3600,pending
387506379,98.84,98.84,warmup
400230297,10,10,eligible
402495685,0,0,eligible
396908369,0,0,warmup
417667254,7190.21,6000,eligible
390072416,235.3,0,investing
420133065,559.76,,investing
418359752,0,0,warmup
404604142,12.15,92.15,eligible
397150328,0,0,eligible
403948183,0,0,eligible
396634413,0,,warmup
414528871,0,0,pending
394927318,0,0,warmup
403845005,0,0,eligible
406060341,0,0,eligible
391783367,0,0,pending
399113673,0,0,warmup
404670043,0,0,eligible
411713181,0,0,eligible
401935122,0,0,eligible
403917392,0,0,non_eligible
405084058,0,0,eligible
384783165,0,0,warmup
395398573,0,0,eligible
415947102,1759.69,,pending
406666906,600,700,warmup
411852271,0.66,8.58,disabled
401379485,585.69,1200.18,pending
399451323,43.77,43.77,non_eligible
398589856,0,0,pending
400642908,0,0,warmup
415281353,63.12,20989.75,eligible
399796535,0,0,eligible
400055090,0,0,eligible
399618030,0,0,pending
416021674,0,0,warmup
414595808,115.38,135.44,investing
400824715,4.76,22.35,investing
399329378,0,0,eligible
403818365,3755.72,6223.62,investing
410217045,0,0,eligible
404645128,42.15,92.15,eligible
403951933,0,0,eligible
398510447,0,0,eligible
419272440,0,0,eligible
423887286,0,0,warmup
407115834,3193.27,1380.55,warmup
398377710,0,0,eligible
399597816,1910.58,1410.58,warmup
407246296,0,30,pending
418235910,0,0,eligible
426501415,999.2,,eligible
385789749,1005.39,199.3,pending
400577442,854.34,810.02,disabled
402443563,0,0,eligible
401288875,0.78,0.77,pending
416410128,0,0,eligible
391145870,0,0,eligible
403460378,0,0,warmup
403706782,1435.39,828.55,warmup
404202475,34,34,warmup
389295033,5,,eligible
399826400,0,0,eligible
395330136,12387.52,11694.53,pending
413924480,18.44,18.44,warmup
402079177,0,0,eligible
413273144,8270.72,410.39,investing
397348794,0,0,eligible
401464213,0,0,eligible
405066609,0,0,eligible
393887985,0,0,non_eligible
424240932,0,0,eligible
418239565,3801.5,3482,investing
400567385,0,0,eligible
398499697,0,0,eligible
399338028,0,,eligible
403053664,0,0,eligible
410539612,161.61,12.07,pending
399829566,690.01,0,eligible
399918135,0,0,eligible
413118718,0,0,pending
421297648,0,,non_eligible
404302444,39326.91,34065.49,warmup
401583520,60,0,investing
399822709,0,0,eligible
399553043,0,0,eligible
398434614,0,0,non_eligible
420841363,0,0,pending
401616724,0,0,eligible
403957888,0,0,pending
406464190,1984.02,466,warmup
404672003,0,0,eligible
403673871,0,0,warmup
386971688,4725.01,5021.4,investing
407449357,0,0,investing
415903265,0,0,eligible
411018708,194.04,2304.03,warmup
395725883,849.22,1362.06,warmup
412624677,0,0,eligible
404653041,0,0,eligible
400415327,60,260,warmup
404934883,0,0,eligible
416160887,359.26,359.26,disable_pending
399752943,0,0,eligible
397372280,132.09,132.09,warmup
399887327,8082.13,10361.89,investing
415513015,137295.31,107091.73,non_eligible
403834786,5.09,400.53,pending
399722147,873.62,361.47,pending
400884949,431.42,348.21,warmup
409268108,10,10,eligible
398255907,0,0,eligible
416852070,166203.3,0,warmup
400664737,350,350,non_eligible
405087270,0,0,eligible
406037275,0,0,warmup
400171940,0,0,eligible
412595165,0,0,eligible
401866420,0,0,pending
400670223,0,0,eligible
398922749,0,0,eligible
399897927,0,0,eligible
402999669,0,0,eligible
396956608,0,0,non_eligible
415524465,4.79,4.79,warmup
399166038,0,0,eligible
402592566,0,0,pending
413682553,1300,,warmup
411092253,0,0,eligible
401703728,5090,3460,eligible
399048589,0,0,eligible
400309773,0,,eligible
400480416,0,,warmup
418584855,3533.25,1551.15,warmup
413598212,3245.37,8074.99,eligible
407681350,0,0,eligible
415203976,1329.06,3907.37,eligible
402448669,10677.74,10570.12,investing
411470686,0,0,eligible
413535262,37949.45,15963.29,investing
413989422,0.3,9578,warmup
416753345,0,0,eligible
415905175,715,715,pending
405205714,0,0,eligible
401435123,0,0,eligible
417216277,193.76,0,warmup
405197134,0,0,eligible
401920441,267825.01,36100.56,eligible
413008700,0,0,eligible
398079388,0,0,eligible
412076869,0,0,eligible
410662622,0,0,eligible
415261982,300,450,pending
401191616,25790.43,27066.66,eligible
396408328,0,0,eligible
418639991,0,0,eligible
417271621,28171.5,27902.36,pending
396982631,0,0,eligible
404604973,0,0,eligible
404590339,0,0,warmup
401680609,0,0,eligible
399321965,0,0,eligible
401856509,11350.47,12522.66,warmup
402075514,0,0,eligible
402047718,0,0,warmup
402326585,0,0,eligible
411586369,0,0,warmup
419107251,0,0,pending
400537183,0,0,non_eligible
401099039,0,0,eligible
414818189,0,0,pending
401042443,0.8,0.8,eligible
397020681,4.81,4.81,pending
390131807,24771,13650,investing
408870527,0,0,warmup
400430586,461.38,305.04,investing
419368729,0,0,warmup
408468620,0,0,non_eligible
399129009,0,0,eligible
404868554,0,0,eligible
414483440,0,0,non_eligible
404004582,0.48,0.47,investing
397122540,0,0,eligible
401846323,9.36,108.35,investing
408493392,0,0,eligible
408182402,0,,eligible
415375858,5162.82,,eligible
417460277,0,0,warmup
417359759,0,0,eligible
401376856,0,0,eligible
405378125,3442.9,1290.14,investing
404924698,0,0,eligible
401085627,6563.92,2003.15,pending
397129794,10525.69,13520.09,warmup
404915812,0,0,eligible
416375216,2099.7,866.62,eligible
403261437,0,0,eligible
419364976,0,0,eligible
411969614,0,0,pending
408626593,6035.71,8054.28,warmup
398107739,0,0,eligible
412880478,0,0,eligible
402068546,0,0,eligible
400709583,20,20,pending
413685129,0,0,eligible
404300260,0,0,eligible
404937523,0,0,eligible
395483092,0,0,eligible
404485836,21.21,215.35,investing
416330879,0,0,eligible
404254236,30375.32,15390.33,investing
404858128,0,0,eligible
394712046,0,0,eligible
431189530,0,0,eligible
403504243,0,0,eligible
400661088,0,0,eligible
421330851,0,0,eligible
413804012,239.93,0,pending
414475253,10504.13,5544.11,eligible
399798693,0,0,warmup
406738102,0,0,warmup
399775733,2037.25,17241.16,warmup
401629600,92.95,212.95,eligible
405274172,4.22,4.22,eligible
398881615,0,0,non_eligible
394087278,0,0,eligible
401815200,29.99,29.99,eligible
404792577,0,0,eligible
410606705,58251.25,74474.3,pending
399905768,0,0,pending
398209978,0,0,pending
406852845,500,0,pending
397546548,6534.93,22874.38,pending
415021322,0,0,eligible
400845310,0,0,eligible
421959851,2673.64,228.91,eligible
399892861,0,0,eligible
401232328,0,0,warmup
397947596,0,0,eligible
415631562,0,0,eligible
403000451,0,0,eligible
418269377,0,0,eligible
410816485,0,0,eligible
402883115,0,0,eligible
406744166,922.33,984.16,eligible
408767700,0,0,eligible
387501123,3580.52,2110.76,warmup
406071604,0,0,eligible
401351576,0,0,eligible
404902499,0,0,eligible
417618695,0,0,eligible
423813534,0,0,eligible
398642495,0,0,eligible
389400414,0,0,eligible
398492833,0,0,warmup
410409686,0,0,pending
397718650,0,0,non_eligible
398701605,570,570,non_eligible
414011984,4300,2712.34,warmup
403766419,0,0,non_eligible
399404082,0,0,eligible
405715321,0,0,eligible
401189979,0,0,eligible
418192149,0,0,eligible
400311957,0,0,eligible
401999928,0,0,eligible
414851791,110,500,pending
397223720,0,0,eligible
400833275,81128.08,72002.24,warmup
401602632,0,0,eligible
411224936,22720.43,19783.2,pending
406609140,113294.34,105811.27,pending
403048734,0,0,eligible
419821303,4250,,warmup
416764858,461,201,warmup
399511316,0,0,eligible
404915897,302.41,673.81,disabled
402671734,0,0,eligible
406722292,0,204.4,pending
400724560,0,513,eligible
392339412,0,0,eligible
422561051,0.4,,eligible
426449520,8807.33,2758.08,investing
415545536,1033.62,505.62,pending
405444461,0,0,warmup
397943925,0,0,eligible
421909369,1105,1900,warmup
399873265,0,0,warmup
416040889,0,0,eligible
401516270,0,0,warmup
404585713,0,0,eligible
417172113,0,0,eligible
397558423,200,,warmup
396563977,3300.01,0,warmup
400759631,0,0,eligible
417442654,0,0,disable_pending
418488487,6.02,,investing
406794399,1886.44,4398.04,investing
403824704,0,,eligible
412602608,0,0,warmup
406386906,0,0,eligible
401860561,0,0,eligible
407596627,0,0,eligible
414097874,0,0,eligible
404145224,9357.81,814.24,investing
404617307,0,0,warmup
398152518,0,0,eligible
404635894,0,0,eligible
407596015,199,693.19,warmup
418103406,0,0,eligible
401527215,0,0,eligible
405229211,0,0,eligible
403977411,0,0,warmup
396345396,0,0,pending
419257599,0,0,warmup
400998528,0,0,eligible
402454194,8.65,58.07,investing
395080791,13072.45,15070.09,investing
404934055,0,0,eligible
421439499,0,200,eligible
417129757,18.42,18.42,eligible
418799096,0,0,eligible
402211581,6430.76,8900.85,investing
408173661,45.78,45.78,warmup
394864344,11368.19,5143.39,warmup
402031397,0,0,eligible
405143308,0,0,warmup
402082373,840.65,415.7,warmup
404754928,0,0,eligible
401907459,0,0,eligible
403878304,0,0,eligible
405366840,70580.86,73617.08,pending
395091458,0,50,pending
421536634,0,0,warmup
408427951,0,0,eligible
410061689,0,0,eligible
415128558,0,0,eligible
404974463,0,0,eligible
401709028,0,0,eligible
400797410,55.2,305.2,warmup
405360882,0,0,eligible
399469327,0,0,eligible
413406081,7508.93,4246.3,warmup
401817085,0,700,warmup
398311215,0,0,eligible
421053521,0,0,eligible
419838136,0,96.75,eligible
397396295,0,0,warmup
401941758,261.71,1817,warmup
408316655,1946.08,2066.08,pending
413654413,70.59,71.29,eligible
402041229,0.32,0.32,warmup
391418007,0,0,eligible
416145967,14359.05,9215.01,eligible
402075515,0,0,eligible
418970062,550,550,investing
400461213,0,0,eligible
418146198,0,0,eligible
403259374,0,0,eligible
404919981,0,0,non_eligible
400021876,35.75,35.75,rejected
398204376,0,0,eligible
401907238,0,0,warmup
403888231,360.11,784.89,warmup
413329229,20,0,warmup
401954049,0,,pending
409835758,0,0,warmup
412919630,57.13,38.92,warmup
401642799,0.02,5.55,investing
408246436,0,,pending
424066286,810,1200,eligible
397960312,0,0,eligible
420756633,0,0,eligible
401780192,0,0,investing
401436900,140,340,warmup
416785014,0,0,eligible
413694907,0,0,eligible
412416852,0,0,eligible
403063339,6020.88,2586.21,warmup
405264631,0,0,eligible
399025434,0.01,0.01,eligible
405227199,276.53,3294.07,investing
417386954,0,0,eligible
398037274,0,0,eligible
416956641,0,0,eligible
401332057,0,0,warmup
401140133,0,0,warmup
418551499,2.51,2.51,eligible
406047427,0,0,warmup
401456215,8,40,warmup
403322590,0,5000,pending
411647259,4084.21,4026.74,warmup
391379844,0,0,eligible
402425227,0,0,eligible
410428132,0,0,warmup
405140906,0,0,pending
410147838,6700.14,1977.35,pending
399294799,8495.97,2872.13,pending
402372356,0,0,eligible
406793181,0,0,eligible
418334047,50,0,pending
429062959,14.37,14.37,pending
405668500,202.22,0,investing
391736368,0,0,investing
401481292,0,0,eligible
401440605,0,0,pending
413468508,47639.55,33670.15,warmup
401069376,0,0,eligible
414411620,0,0,eligible
421310599,6899.28,6449.49,investing
404933877,0,0,eligible
404941251,6253.14,4621.25,pending
392140275,194,194,eligible
405148166,30409.08,30409.08,pending
413894727,0,0,eligible
419095189,9888.67,140.16,pending
402866988,944.24,1.38,investing
401819024,23031.14,0,pending
425548247,44423.41,31861.24,eligible
414463356,0,,eligible
386920714,0,0,pending
404939581,0,0,eligible
399472279,0,0,eligible
397442350,0,0,eligible
419174166,263.98,4863.68,pending
404115282,50,50,warmup
416702289,0,0,eligible
401849422,515.47,,investing
407142657,420,420,eligible
414837337,0,0,eligible
408480673,0,0,eligible
426473676,0,0,eligible
422048684,0,0,non_eligible
405198054,0,0,eligible
398905410,50.65,50.65,banned
418044461,0,0,eligible
414289442,0,0,eligible
413512701,0,0,eligible
400585034,0,0.09,investing
401965690,0,0,eligible
416526256,0,0,eligible
414313753,2509.91,399,investing
411630757,12278.87,10461.28,investing
418696009,0,0,eligible
398155888,0,0,eligible
422967330,0,0,eligible
400568785,0,0,warmup
402021328,0,0,eligible
399899591,212.47,593.6,investing
402040565,0,0,eligible
409893659,0,0,eligible
411561796,0,0,eligible
404430774,0,0,eligible
403228731,0.25,0.25,eligible
393495677,0,,eligible
419428445,13126.08,1638.65,eligible
421658788,28.71,5529,warmup
416016534,15961,35961,eligible
422214226,1200,1900,pending
410075328,0,0,eligible
407826571,293.44,389.02,pending
399474176,0,0,pending
419428909,0,0,eligible
415906134,3304.41,0,pending
398216564,0,0,eligible
412602507,2100,300,warmup
416085555,0,0,eligible
416156921,8222.97,10350.53,warmup
406244516,800,100,eligible
403378934,0,0,eligible
399368931,0,0,eligible
401529592,2082.55,395.05,pending
400377692,5220.14,8001.57,eligible
406898115,0,0,pending
402052808,0,0,eligible
402726666,0,0,eligible
407418525,19051.77,19181.55,warmup
400277721,0,0,eligible
411808023,13048.86,3203.23,investing
395991171,0,0,non_eligible
404722567,0,0,eligible
399163078,30,205,eligible
405185742,0,0,eligible
417628609,0,0,eligible
405714145,0,0,warmup
406727413,0.78,0.75,investing
403023125,174.69,332.07,investing
420694751,0,0,warmup
426187087,0,0,warmup
400014147,0,0,eligible
410634702,4332.71,7377.7,warmup
397368358,0,0,warmup
405365550,0,0,eligible
398451971,638.61,2896.66,warmup
418626509,1510,1510,warmup
413853464,0,0,eligible
413523550,0,0,eligible
415256394,0,0,eligible
414228268,0,0,eligible
418997236,0,0,eligible
399950830,0.01,0,investing
402552995,0,0,eligible
405377788,0,0,eligible
423746753,8954.37,6328.43,investing
402214270,0,0,eligible
404201619,2199.11,2199.11,pending
415433265,1117.99,1117.99,eligible
418985302,0,0,eligible
402533538,0,0,pending
403827017,1,1,eligible
405021490,0,0,eligible
397652753,48.22,48.22,eligible
401987626,7.05,7.05,warmup
399666000,0,50,pending
407443845,0,0,pending
413299302,3035.02,775,warmup
403583676,0,0,eligible
411850173,0.01,0.01,eligible
399168470,0,0,eligible
417260618,0,0,eligible
402701812,0,0,eligible
403494724,0,0,eligible
402465214,0,0,pending
423311919,0,0,warmup
399218450,0,0,warmup
402826703,0,0,eligible
419169932,0,0,non_eligible
425915902,9390.52,0,warmup
403505328,0,0,eligible
426209246,500,0,pending
404822852,0,0,warmup
410920733,0,0,eligible
394565988,0,0,eligible
393619772,2955.04,190.04,pending
420036187,0,,warmup
402197548,0,0,eligible
420296807,300,0,eligible
417082911,3027.68,8190.68,eligible
412847747,1141,1141,warmup
404395448,42498.11,103158.09,investing
418029337,67.99,313.52,investing
416215025,59.38,0,pending
402568035,0,0,eligible
403878146,0,0,eligible
412401974,35,35,eligible
404534432,0,0,eligible
400503203,0,0,eligible
400328817,0,0,pending
410498024,0,0,eligible
416155174,0,0,pending
403615513,0,0,eligible
392031867,2607.79,1114.63,eligible
424553000,2,2,pending
400451197,4630,2050,pending
399664469,0,0,eligible
402959848,48,40,pending
417188960,9.01,1669,pending
424775832,0,0,eligible
420715478,1350,580,eligible
416825116,0,0,eligible
421244141,0,50,warmup
404570767,0,0,eligible
402910159,0,0,eligible
400646471,0,0,eligible
392055263,0,0,eligible
403064322,0,0,eligible
398633215,19138.94,1289.87,pending
409866441,0,0,eligible
410084815,0,0,eligible
396115532,0,0,investing
390641448,0,0,eligible
417562986,0,0,non_eligible
413224750,1040.03,2000,eligible
412058271,0,0,eligible
424476382,0,0,non_eligible
424204174,4966.03,2603.24,warmup
427173735,0,0,warmup
410025139,0,0,eligible
405092372,0,0,eligible
398035065,5405.21,10405.21,pending
404894724,0,0,eligible
396147849,0,0,pending
427209277,0,0,eligible
402992040,0,0,eligible
399472503,9675,0,warmup
401722526,3250.85,2025.06,warmup
426223722,0,0,non_eligible
418644744,0,0,eligible
395545006,10,95,pending
413323999,0,0,eligible
398289274,0,0,eligible
405221181,18674.9,4376.91,eligible
399917206,500,100,eligible
417596674,0,0,eligible
417872717,290.23,500.53,investing
420275658,6020.33,12192.03,investing
404810904,600,600,warmup
403923067,2,2,non_eligible
417536850,0,0,eligible
404521112,0,0,eligible
396735027,0,0,investing
411089061,0,0,eligible
400925264,0,0,eligible
401409109,0,0,eligible
412931281,0,0,eligible
411092077,5000,0,pending
427398208,0.12,0.12,eligible
418419364,118.89,1118.89,warmup
414823263,0,0,eligible
413303939,0,0,eligible
428760196,0,,warmup
423095946,0,0,eligible
398916835,0,0,eligible
405078485,0,0,eligible
413781856,0,0,eligible
402400374,5404.43,1354.25,eligible
398155903,0,,eligible
413792257,0,0,warmup
405789161,0,0,eligible
399289609,125.02,355.02,eligible
417730321,0,0,eligible
404846237,20,,pending
405158570,0,0,eligible
394962085,3326.07,5117.04,investing
396162974,0,4499,eligible
399831769,0,0,eligible
410193193,0,0,eligible
405404976,0,0,eligible
398421465,0,0,eligible
399515669,0,0,eligible
403988794,0,0,eligible
414537006,0,0,eligible
419463087,0,0,eligible
414146681,0,0,warmup
418074754,0,0,eligible
412088425,24,24,pending
398310960,0,0,warmup
420464571,87.5,750,pending
415128022,0,0,eligible
399035773,0,0,eligible
420118472,4700,4400,pending
419135693,186.72,0,warmup
403487175,0,0,eligible
404638708,0,0,eligible
427063167,4637.45,,investing
413141369,0,0,eligible
411495280,22.96,157.02,pending
422187693,0,0,eligible
402818765,0,0,pending
399217163,0,0,warmup
400956584,0,0,eligible
414173407,7158.62,5562.9,investing
417580017,0,0,eligible
403240229,700,750,warmup
401412096,0,0,eligible
424016304,0,0,eligible
421792321,1,1,eligible
401454616,0,0,eligible
418993741,19404.81,15251.86,investing
415396148,500,0,pending
425488904,47.89,,non_eligible
399935678,0,0,eligible
415610481,0,0,warmup
405799368,0,0,eligible
414416130,4463.56,3683.05,pending
425294268,0,0,eligible
399905355,10264.77,9903.28,investing
406369453,0,0,pending
418731924,10850.51,6450.49,eligible
415285447,10,10,eligible
415568821,0,0,eligible
406495724,10819.52,8092.43,warmup
418254737,863.84,888.84,warmup
421056377,2,,pending
409032267,0,,non_eligible
403642967,0,0,eligible
418095012,0,0,eligible
399664546,350,350,pending
415678390,0,0,pending
419061135,0,0,eligible
404046876,18.5,418.5,warmup
423405073,170,420,warmup
399470830,954.29,731.55,pending
401409384,0,0,warmup
404520784,4600.94,3070.94,eligible
421094581,0,0,eligible
416862387,0,0,eligible
420495103,1075.48,1075.48,warmup
405001582,0,0,eligible
414526514,0,0.1,eligible
423037638,0,0,eligible
411060295,0,0,eligible
415336753,0,0,eligible
397601047,0,0,eligible
420371755,200.38,906.38,pending
418962033,11722.62,4436.23,investing
397578194,0,0,eligible
405881601,1725.75,11.29,disable_pending
420397127,2343.34,411.85,pending
405216190,0.25,0.25,eligible
426374560,10,100,eligible
412105335,0,0,eligible
412706321,0,0,warmup
411731260,387.62,387.62,eligible
393500299,19.16,19.16,warmup
426980419,0,0,eligible
405594696,0,0,eligible
400501052,0,0,eligible
407849990,0,0,eligible
403452977,0,0,warmup
414856404,7694.4,0,investing
400670887,90.02,480.01,eligible
415462554,0,0,eligible
401495381,35359.42,7733.6,investing
413911105,50,,investing
398074433,0,0,eligible
404209079,0,0,eligible
422565815,0.2,,eligible
405288981,2823.28,2823.28,warmup
404260435,0,0,eligible
404170993,2001.07,1017.5,investing
399765366,0,0,eligible
418645609,77.6,0,warmup
419228334,10010.88,10000,investing
401276340,20,20,eligible
419295415,0,0,pending
417470354,0,0,eligible
423824436,8398.53,1207.16,eligible
419874369,4775.46,9050.55,investing
405954498,3364.78,5599.41,warmup
405584953,0,0,eligible
403850712,0,0,eligible
404411570,0,0,eligible
411776651,12310.38,12310.38,pending
423337974,0,0,eligible
413099925,106334.42,94240.24,pending
405017671,0,0,eligible
414721307,0,0,eligible
404655515,0,0,eligible
413819580,0,0,eligible
423353743,0,0,warmup
389924858,0,0,eligible
408030263,40,40,eligible
422007955,0,0,eligible
416008144,10,0,pending
411202385,0,0,pending
407062546,3127.97,4127.97,warmup
425900525,1940,1190,eligible
402390636,3508.3,0,investing
415090746,0,0,eligible
399824882,0,0,warmup
407882423,0,0,eligible
419488368,0,0,eligible
400165070,0,0,eligible
407855676,0,0,warmup
409574006,4603.41,5989.75,disable_pending
407646205,0,0,warmup
405596038,0,50,eligible
403249615,2997.97,2030.06,warmup
418417004,0,0,eligible
413628633,0,0,eligible
393725839,187.8,4239.1,warmup
411500337,0,0,eligible
420918139,901.34,,investing
