cus_id,pa_3,pb_3,pa_2,pb_2,pa_1,pb_1,last_login_pa,last_login_pb
323573486,3,15,2,12,1,9,5/4/2019,5/30/2019
402818765,,,,,,,,
262230755,,,,,0,8,5/31/2019,5/31/2019
405342615,3,0,3,0,1,0,5/24/2019,5/24/2019
261553124,14,6,5,0,27,11,5/31/2019,5/29/2019
58952002,8,0,,,1,0,5/2/2019,5/2/2019
24983026,2,8,4,5,4,8,5/30/2019,5/31/2019
229412692,1,1,1,6,4,3,5/21/2019,5/22/2019
181426643,2,6,8,28,6,30,5/20/2019,5/31/2019
77198285,1,10,2,19,1,18,5/28/2019,5/29/2019
63147307,23,31,16,30,23,31,5/30/2019,5/31/2019
142008802,,,,,2,0,5/23/2019,5/23/2019
239628776,7,2,7,1,,,,
151853913,3,0,1,0,1,0,5/3/2019,5/3/2019
399404082,,,,,,,,
154891861,15,0,17,0,6,0,5/30/2019,5/30/2019
178035266,,,,,,,,
276118188,2,0,6,0,6,0,5/15/2019,5/15/2019
439368090,,,,,,,,
180558621,0,16,3,13,2,15,5/28/2019,5/31/2019
126953699,1,0,3,0,3,0,5/24/2019,5/24/2019
179909769,2,0,1,0,,,,
81215702,5,17,3,9,3,5,5/8/2019,5/13/2019
152255622,0,1,0,8,0,11,5/30/2019,5/30/2019
132371129,3,4,5,5,2,9,5/31/2019,5/30/2019
263320633,0,8,0,8,0,19,5/31/2019,5/31/2019
53165699,,,3,0,2,0,5/24/2019,5/24/2019
354727809,,,4,0,3,0,5/20/2019,5/20/2019
57851813,0,25,5,22,13,27,5/31/2019,5/31/2019
408480673,13,0,6,0,9,0,5/23/2019,5/23/2019
142859394,1,0,3,0,5,0,5/22/2019,5/22/2019
61960040,26,28,28,27,29,30,5/31/2019,5/31/2019
343677252,,,,,,,,
163652641,2,5,3,3,0,1,5/10/2019,5/10/2019
40594396,0,10,0,8,0,10,5/28/2019,5/28/2019
14767538,2,0,1,0,2,0,5/21/2019,5/21/2019
447344289,,,,,,,,
281477508,,,,,,,,
304265131,3,15,2,14,0,25,5/31/2019,5/31/2019
41006230,,,,,,,,
238747746,15,30,5,24,13,29,5/29/2019,5/31/2019
178766792,,,,,2,1,5/18/2019,5/18/2019
215746051,,,,,,,,
428006519,,,1,0,9,0,5/28/2019,5/28/2019
260487614,10,17,11,19,20,23,5/29/2019,5/31/2019
171474208,1,0,2,0,5,0,5/29/2019,5/29/2019
438867898,,,,,,,,
325453445,4,0,4,0,14,0,5/31/2019,5/31/2019
28237395,29,17,14,10,17,6,5/31/2019,5/28/2019
213190372,13,12,11,15,7,17,5/30/2019,5/31/2019
341235342,1,0,,,,,,
166343714,0,1,1,0,2,2,5/4/2019,5/18/2019
145201571,0,15,0,4,0,3,5/31/2019,5/31/2019
57164694,2,17,4,22,4,29,5/31/2019,5/31/2019
276622843,0,5,2,5,1,0,5/24/2019,5/24/2019
430346747,,,1,0,,,,
141232471,23,30,27,30,22,31,5/31/2019,5/31/2019
384052549,27,9,22,7,30,9,5/31/2019,5/30/2019
165080921,5,0,14,0,4,0,5/22/2019,5/22/2019
208359414,,,,,,,,
430761647,,,1,0,,,,
342303142,2,3,4,0,7,1,5/29/2019,5/20/2019
264497470,,,1,0,3,0,5/8/2019,5/8/2019
217010413,,,,,,,,
241854521,1,2,1,1,0,7,5/26/2019,5/26/2019
138946165,7,5,2,11,3,17,5/31/2019,5/31/2019
427049705,,,4,0,7,0,5/24/2019,5/24/2019
78694511,5,15,7,15,2,8,5/24/2019,5/23/2019
65450572,,,4,0,4,0,5/27/2019,5/27/2019
345693444,0,4,1,3,,,,
38211029,,,,,,,,
142994303,7,22,13,22,10,21,5/23/2019,5/31/2019
258051487,3,0,4,0,4,0,5/18/2019,5/18/2019
380273750,27,0,22,5,22,8,5/30/2019,5/28/2019
191880533,7,15,3,6,2,14,5/21/2019,5/31/2019
225825843,1,0,,,,,,
86920616,4,7,0,4,2,8,5/23/2019,5/22/2019
238208669,,,0,6,3,23,5/8/2019,5/31/2019
128351061,0,29,7,18,7,26,5/31/2019,5/31/2019
263054365,2,24,2,24,2,22,5/28/2019,5/30/2019
99355369,0,9,0,14,0,4,5/31/2019,5/31/2019
402999669,10,6,17,6,12,4,5/30/2019,5/18/2019
61262421,6,15,5,14,5,16,5/31/2019,5/30/2019
9807026,,,,,,,,
171099387,5,0,4,0,7,0,5/31/2019,5/31/2019
199858305,30,16,26,7,7,19,5/22/2019,5/31/2019
45700292,8,19,1,17,2,20,5/15/2019,5/31/2019
170124835,0,13,0,15,0,17,5/31/2019,5/31/2019
129187988,7,23,12,18,4,12,5/28/2019,5/31/2019
57733667,1,0,8,0,9,0,5/30/2019,5/30/2019
167551929,4,4,5,12,7,13,5/25/2019,5/30/2019
21605332,6,0,3,0,4,0,5/28/2019,5/28/2019
22185403,14,16,10,11,11,11,5/31/2019,5/30/2019
117787623,5,0,4,0,22,0,5/30/2019,5/30/2019
307292467,14,1,13,0,4,0,5/31/2019,5/31/2019
96979031,0,27,0,29,0,30,5/31/2019,5/31/2019
152813287,2,11,4,7,5,3,5/30/2019,5/27/2019
300918960,0,28,0,8,,,,
70580713,0,10,0,20,3,27,5/28/2019,5/31/2019
46184714,11,10,14,10,15,13,5/31/2019,5/31/2019
310308336,1,2,4,3,1,2,5/11/2019,5/27/2019
86253493,7,0,9,0,12,0,5/25/2019,5/25/2019
198939369,,,,,,,,
325266288,,,4,0,3,2,5/21/2019,5/31/2019
184422667,9,19,15,26,12,24,5/24/2019,5/30/2019
126967,14,5,20,9,20,11,5/31/2019,5/29/2019
269519302,0,12,0,14,0,14,5/29/2019,5/29/2019
317880124,10,16,8,5,5,13,5/28/2019,5/27/2019
15023687,26,31,25,30,30,31,5/31/2019,5/31/2019
89950327,3,0,2,0,4,0,5/28/2019,5/28/2019
292971705,,,,,1,0,5/23/2019,5/23/2019
331959446,17,4,19,8,16,6,5/31/2019,5/31/2019
318551073,2,9,5,6,16,5,5/27/2019,5/27/2019
174588909,1,31,0,30,0,31,5/31/2019,5/31/2019
52045795,8,4,11,14,11,11,5/31/2019,5/29/2019
210099376,0,6,,,,,,
415157982,18,4,30,8,31,7,5/31/2019,5/26/2019
121567719,9,15,17,15,14,15,5/31/2019,5/30/2019
10082495,9,28,7,23,10,22,5/31/2019,5/31/2019
628526,7,28,4,25,2,25,5/21/2019,5/30/2019
148476456,3,21,7,20,1,20,5/10/2019,5/31/2019
417954772,1,0,,,,,,
184973959,4,0,5,0,2,0,5/31/2019,5/31/2019
209689851,9,0,7,0,8,2,5/31/2019,5/29/2019
342342591,6,13,0,22,10,12,5/31/2019,5/31/2019
90412455,23,6,25,4,28,11,5/31/2019,5/30/2019
346360390,,,,,2,0,5/31/2019,5/31/2019
58051795,0,7,0,16,1,17,5/26/2019,5/31/2019
95753116,0,23,0,20,6,23,5/30/2019,5/31/2019
150531995,2,30,3,23,3,22,5/11/2019,5/31/2019
198533820,0,4,3,20,11,11,5/31/2019,5/23/2019
216344629,15,10,18,0,6,4,5/25/2019,5/24/2019
196175800,1,19,15,24,27,20,5/31/2019,5/31/2019
216561595,,,,,,,,
338362466,8,11,4,25,11,8,5/29/2019,5/20/2019
57975802,6,13,14,19,14,24,5/28/2019,5/31/2019
198282536,1,0,1,0,,,,
59393016,1,0,2,0,1,0,5/21/2019,5/21/2019
371919956,18,31,17,28,21,31,5/31/2019,5/31/2019
10994141,1,21,1,16,3,14,5/28/2019,5/24/2019
141632336,2,12,6,18,3,15,5/27/2019,5/31/2019
375385423,,,,,1,0,5/21/2019,5/21/2019
222526464,,,2,0,2,4,5/17/2019,5/7/2019
445350167,,,,,,,,
66862339,,,,,,,,
71784480,28,20,19,13,18,10,5/31/2019,5/28/2019
124537545,5,3,6,11,8,12,5/31/2019,5/26/2019
446008843,,,,,,,,
210628085,0,9,0,10,0,13,5/30/2019,5/30/2019
127029423,9,0,11,0,19,0,5/31/2019,5/31/2019
34173,25,2,28,0,30,1,5/31/2019,5/13/2019
162465977,2,0,1,0,,,,
46991424,1,10,2,8,2,4,5/27/2019,5/29/2019
325207089,7,0,8,2,4,25,5/14/2019,5/31/2019
209448916,1,16,0,13,0,11,5/31/2019,5/31/2019
275341029,1,6,2,3,3,8,5/21/2019,5/31/2019
91870253,4,25,3,6,4,17,5/30/2019,5/30/2019
268005244,28,21,30,26,31,28,5/31/2019,5/31/2019
156312377,,,0,7,14,17,5/31/2019,5/30/2019
44333555,0,22,0,24,0,21,5/31/2019,5/31/2019
39998640,,,3,0,8,0,5/31/2019,5/31/2019
211127405,9,26,7,20,9,14,5/31/2019,5/28/2019
135850411,11,1,6,0,7,0,5/30/2019,5/30/2019
57608982,1,23,7,21,7,17,5/31/2019,5/27/2019
113083191,,,,,,,,
57964539,0,13,1,13,1,14,5/23/2019,5/29/2019
114471555,0,6,4,7,2,4,5/27/2019,5/21/2019
384715148,,,,,,,,
188223392,10,22,4,21,19,16,5/24/2019,5/31/2019
162105788,,,,,,,,
131093602,2,1,0,1,6,0,5/28/2019,5/28/2019
201432737,5,0,23,2,19,12,5/31/2019,5/27/2019
85749056,1,0,1,0,,,,
190532630,10,0,7,0,11,0,5/28/2019,5/28/2019
43194756,0,4,0,9,0,13,5/31/2019,5/31/2019
293011240,3,0,1,0,,,,
404932499,,,,,,,,
2699775,21,30,25,30,26,30,5/31/2019,5/31/2019
30698238,7,0,8,0,6,0,5/28/2019,5/28/2019
430097576,,,1,2,4,3,5/21/2019,5/22/2019
231261279,2,23,1,2,6,7,5/31/2019,5/31/2019
58677722,9,0,15,0,12,0,5/27/2019,5/27/2019
211626351,0,3,,,0,5,5/19/2019,5/19/2019
238598708,5,27,2,28,1,28,5/28/2019,5/31/2019
116958387,9,0,16,0,10,0,5/31/2019,5/31/2019
227899179,5,4,6,5,13,1,5/28/2019,5/30/2019
158008906,1,0,,,,,,
369290306,4,0,2,0,2,0,5/28/2019,5/28/2019
3275435,5,10,3,7,7,5,5/19/2019,5/25/2019
19359230,,,,,,,,
384105919,,,,,,,,
127261477,3,20,2,11,6,0,5/31/2019,5/31/2019
65316392,4,10,12,11,15,15,5/31/2019,5/30/2019
26878518,0,22,2,22,2,20,5/21/2019,5/31/2019
126583152,19,0,14,0,20,1,5/31/2019,5/22/2019
129470367,3,6,6,8,16,5,5/29/2019,5/27/2019
170943490,9,22,5,27,15,28,5/28/2019,5/31/2019
358824624,13,0,11,0,14,0,5/30/2019,5/30/2019
255081507,1,0,6,0,,,,
51996061,1,0,7,0,1,0,5/8/2019,5/8/2019
243528210,2,2,13,9,12,14,5/25/2019,5/25/2019
252424233,1,5,1,1,1,7,5/30/2019,5/31/2019
406037275,7,7,1,1,2,2,5/31/2019,5/31/2019
82360571,5,2,4,7,3,16,5/31/2019,5/31/2019
362606349,0,5,,,0,6,5/26/2019,5/26/2019
421297648,0,1,,,1,1,5/14/2019,5/29/2019
78296414,1,20,7,23,0,27,5/30/2019,5/30/2019
244706342,8,2,4,0,11,5,5/29/2019,5/23/2019
133014512,18,11,6,21,13,16,5/31/2019,5/31/2019
50413951,9,0,9,0,4,10,5/27/2019,5/31/2019
135657688,4,0,5,0,8,0,5/30/2019,5/30/2019
146385189,3,4,16,5,23,12,5/31/2019,5/24/2019
244397604,2,0,,,2,10,5/31/2019,5/31/2019
85494501,0,10,0,8,0,6,5/26/2019,5/26/2019
128006550,2,9,5,4,2,2,5/15/2019,5/13/2019
96600433,3,2,7,6,2,3,5/7/2019,5/8/2019
61280765,7,12,3,2,10,6,5/30/2019,5/31/2019
281200674,4,0,1,0,5,0,5/29/2019,5/29/2019
256543777,7,15,9,28,26,25,5/30/2019,5/31/2019
174360445,,,,,,,,
141318919,10,31,16,30,14,31,5/31/2019,5/31/2019
177531004,24,18,18,9,12,15,5/31/2019,5/29/2019
260962974,,,0,10,0,13,5/31/2019,5/31/2019
202872253,1,0,1,0,,,,
205690615,10,0,8,1,10,0,5/30/2019,5/30/2019
115717186,4,12,3,5,2,3,5/10/2019,5/19/2019
141570427,11,27,10,29,10,26,5/27/2019,5/31/2019
29727157,2,0,1,0,2,0,5/5/2019,5/5/2019
109601979,,,,,3,0,5/24/2019,5/24/2019
31233903,0,18,0,14,0,17,5/31/2019,5/31/2019
276247367,0,2,0,17,0,23,5/31/2019,5/31/2019
396316978,0,2,7,11,0,2,5/5/2019,5/5/2019
237619127,,,,,,,,
150515706,22,8,9,2,8,0,5/29/2019,5/29/2019
377204011,,,8,0,16,11,5/31/2019,5/31/2019
438937800,,,,,4,0,5/31/2019,5/31/2019
274055529,,,1,0,5,0,5/31/2019,5/31/2019
257258854,1,7,0,1,,,,
66160033,1,1,,,,,,
224297509,0,31,0,30,0,31,5/31/2019,5/31/2019
212692582,,,,,,,,
373266862,21,0,,,,,,
85250628,,,2,0,,,,
167814167,5,0,10,0,13,0,5/20/2019,5/20/2019
18421338,15,29,7,30,8,30,5/26/2019,5/31/2019
128180659,2,11,8,25,5,24,5/27/2019,5/30/2019
330650665,,,0,5,0,24,5/25/2019,5/25/2019
42213895,1,0,,,,,,
335371096,0,22,0,19,0,26,5/31/2019,5/31/2019
51389162,0,11,0,16,0,19,5/31/2019,5/31/2019
214156302,0,8,0,11,16,16,5/31/2019,5/29/2019
282802217,17,27,12,28,16,28,5/31/2019,5/31/2019
78878026,3,14,5,21,4,20,5/23/2019,5/31/2019
339205320,13,0,18,0,21,0,5/29/2019,5/29/2019
164041741,,,,,1,0,5/31/2019,5/31/2019
84574874,3,0,5,0,4,0,5/29/2019,5/29/2019
293164079,0,9,0,13,0,23,5/31/2019,5/31/2019
216974860,5,1,1,0,0,1,5/15/2019,5/15/2019
170682919,,,,,5,0,5/30/2019,5/30/2019
247138971,2,21,1,22,0,12,5/16/2019,5/16/2019
216024558,0,8,4,3,1,10,5/21/2019,5/31/2019
343078332,2,0,1,0,,,,
433012344,,,,,10,0,5/26/2019,5/26/2019
160520455,,,,,,,,
132175964,3,3,2,6,3,11,5/27/2019,5/24/2019
133313949,0,9,0,10,0,21,5/31/2019,5/31/2019
66548754,16,0,23,0,27,0,5/30/2019,5/30/2019
35875657,0,1,,,,,,
437761552,,,,,1,0,5/21/2019,5/21/2019
143543139,9,18,6,15,7,16,5/31/2019,5/31/2019
81232063,,,,,,,,
411500337,2,7,1,5,0,8,5/31/2019,5/31/2019
390092380,1,0,7,0,4,0,5/31/2019,5/31/2019
403934699,0,7,0,14,0,4,5/20/2019,5/20/2019
446728968,,,,,,,,
7873592,1,12,1,8,1,1,5/2/2019,5/6/2019
171932712,,,,,,,,
96535819,7,7,2,1,2,2,5/14/2019,5/12/2019
157491341,5,23,4,16,4,17,5/23/2019,5/23/2019
216664229,5,25,6,21,0,26,5/31/2019,5/31/2019
204685683,0,1,1,0,,,,
190459354,,,,,21,0,5/30/2019,5/30/2019
152912526,21,3,14,4,13,7,5/31/2019,5/31/2019
426591339,,,1,2,5,3,5/28/2019,5/28/2019
445355471,,,,,,,,
175248314,0,19,7,24,11,22,5/27/2019,5/31/2019
344189145,,,,,3,1,5/31/2019,5/30/2019
30957680,1,18,2,14,1,13,5/2/2019,5/30/2019
259344156,28,31,17,29,6,22,5/27/2019,5/31/2019
292758767,5,0,6,0,5,0,5/20/2019,5/20/2019
71399231,2,19,5,11,5,13,5/22/2019,5/22/2019
238780339,4,7,1,9,,,,
58105014,7,17,7,15,10,18,5/27/2019,5/31/2019
183278066,3,6,12,12,9,16,5/30/2019,5/29/2019
183884342,12,27,23,29,22,30,5/30/2019,5/31/2019
97229516,4,0,1,0,,,,
216703252,5,0,3,0,5,0,5/31/2019,5/31/2019
89716665,0,27,3,25,0,25,5/30/2019,5/30/2019
389617297,2,4,0,3,0,9,5/30/2019,5/30/2019
24599878,1,18,7,21,1,22,5/16/2019,5/31/2019
175316641,,,2,2,22,11,5/28/2019,5/26/2019
443043371,,,,,,,,
33124815,0,7,1,9,0,6,5/27/2019,5/27/2019
309577095,5,0,,,10,0,5/31/2019,5/31/2019
190494079,,,,,,,,
301342157,0,9,,,,,,
420397127,2,0,10,0,11,0,5/31/2019,5/31/2019
32332471,,,,,0,11,5/28/2019,5/28/2019
316262599,,,7,0,12,0,5/31/2019,5/31/2019
207583352,,,5,0,10,0,5/31/2019,5/31/2019
297157253,0,26,0,26,3,31,5/14/2019,5/31/2019
237249356,3,14,3,3,5,7,5/20/2019,5/25/2019
295588261,1,4,,,0,2,5/31/2019,5/31/2019
26405287,11,17,10,18,14,11,5/31/2019,5/27/2019
285261373,0,11,18,1,6,0,5/28/2019,5/28/2019
198973437,4,7,7,7,5,8,5/30/2019,5/30/2019
171003222,8,0,,,3,3,5/31/2019,5/24/2019
86855676,7,25,11,17,4,15,5/27/2019,5/31/2019
433112947,,,,,2,0,5/19/2019,5/19/2019
126673191,,,7,0,8,0,5/28/2019,5/28/2019
167805484,11,5,10,19,9,13,5/30/2019,5/30/2019
318812056,15,0,11,0,12,0,5/31/2019,5/31/2019
244511565,,,3,0,1,0,5/10/2019,5/10/2019
402628282,2,0,5,3,1,0,5/20/2019,5/20/2019
155400704,6,0,6,0,3,0,5/21/2019,5/21/2019
46965244,0,9,0,1,0,11,5/31/2019,5/31/2019
431459431,,,2,0,28,12,5/31/2019,5/30/2019
40880864,9,24,12,18,12,20,5/31/2019,5/31/2019
215971141,6,0,4,0,7,0,5/20/2019,5/20/2019
35917518,0,26,0,25,0,28,5/31/2019,5/31/2019
171128444,22,16,4,12,19,27,5/31/2019,5/31/2019
178550397,6,6,3,7,5,10,5/27/2019,5/28/2019
317500422,0,15,0,6,0,10,5/31/2019,5/31/2019
174846822,1,0,1,0,,,,
342224209,,,9,0,15,0,5/31/2019,5/31/2019
292827529,15,0,7,0,10,0,5/31/2019,5/31/2019
337146586,1,0,5,0,4,0,5/30/2019,5/30/2019
371169188,31,3,30,6,31,4,5/31/2019,5/16/2019
115852948,14,24,16,16,9,16,5/31/2019,5/31/2019
166238501,0,9,2,8,4,14,5/13/2019,5/30/2019
47665451,11,10,9,4,13,6,5/30/2019,5/24/2019
98650666,16,17,9,12,11,17,5/31/2019,5/27/2019
188786742,13,16,0,15,0,20,5/30/2019,5/30/2019
34121592,1,22,11,29,9,29,5/24/2019,5/31/2019
114440211,4,27,2,26,8,31,5/29/2019,5/31/2019
431165030,,,,,,,,
82301917,0,15,0,16,0,14,5/30/2019,5/30/2019
420577996,0,2,10,3,3,11,5/28/2019,5/25/2019
147184360,1,0,,,2,0,5/24/2019,5/24/2019
48423821,,,,,,,,
379408813,9,5,9,6,5,9,5/30/2019,5/30/2019
440696114,,,,,,,,
92852761,0,21,0,24,0,19,5/31/2019,5/31/2019
173639558,2,0,3,3,9,9,5/29/2019,5/27/2019
376416308,7,6,3,6,3,7,5/12/2019,5/21/2019
293346170,1,0,,,1,0,5/31/2019,5/31/2019
147774386,,,,,,,,
202107840,0,9,0,3,1,8,5/11/2019,5/29/2019
330429695,0,11,0,13,0,4,5/16/2019,5/16/2019
400535405,14,0,17,0,12,0,5/22/2019,5/22/2019
378340383,1,0,4,0,7,0,5/31/2019,5/31/2019
91401158,0,5,0,2,1,8,5/5/2019,5/26/2019
264715204,0,29,0,22,0,27,5/29/2019,5/29/2019
175330010,,,,,9,0,5/22/2019,5/22/2019
34347844,4,28,17,16,20,6,5/31/2019,5/25/2019
303447297,2,0,2,0,5,0,5/27/2019,5/27/2019
192796983,0,3,0,7,0,12,5/31/2019,5/31/2019
43022575,3,0,6,0,4,0,5/28/2019,5/28/2019
62408963,3,18,0,17,2,27,5/28/2019,5/30/2019
189954658,20,1,20,2,20,6,5/31/2019,5/29/2019
31436163,5,22,4,14,10,17,5/31/2019,5/31/2019
300513131,4,7,2,17,6,12,5/29/2019,5/31/2019
385442035,25,1,26,1,25,8,5/31/2019,5/31/2019
317999676,,,5,0,24,0,5/31/2019,5/31/2019
30550918,,,,,,,,
242646261,22,27,11,18,7,24,5/29/2019,5/31/2019
157302412,0,10,0,10,2,11,5/29/2019,5/25/2019
418032989,,,2,0,21,0,5/29/2019,5/29/2019
9605317,1,14,3,16,7,17,5/28/2019,5/29/2019
231362999,,,,,0,1,5/11/2019,5/11/2019
373840606,,,,,,,,
81712955,1,26,0,27,1,30,5/25/2019,5/31/2019
35475198,4,24,4,27,1,24,5/23/2019,5/31/2019
436861064,,,,,3,0,5/22/2019,5/22/2019
15439084,,,4,0,4,0,5/31/2019,5/31/2019
213784509,0,2,,,9,1,5/31/2019,5/9/2019
183158613,2,3,2,1,1,1,5/26/2019,5/2/2019
246975624,1,5,0,3,5,0,5/30/2019,5/30/2019
77600925,2,19,4,19,4,20,5/23/2019,5/31/2019
43436437,7,28,10,29,8,28,5/28/2019,5/31/2019
162623819,1,14,2,24,6,16,5/28/2019,5/31/2019
21322901,2,12,0,18,0,14,5/27/2019,5/27/2019
97904435,4,0,7,0,7,0,5/27/2019,5/27/2019
166712194,0,11,2,11,6,21,5/28/2019,5/31/2019
99094424,8,0,5,0,4,0,5/28/2019,5/28/2019
375100891,,,1,0,,,,
52716409,2,6,4,21,8,18,5/21/2019,5/26/2019
74044954,0,22,0,11,2,20,5/28/2019,5/30/2019
178563864,1,2,1,2,1,3,5/19/2019,5/27/2019
22961340,9,25,13,27,15,30,5/31/2019,5/31/2019
56994258,18,17,20,16,19,15,5/31/2019,5/28/2019
74538018,0,30,0,3,,,,
131079653,2,0,4,0,5,0,5/24/2019,5/24/2019
193560150,,,1,0,1,0,5/24/2019,5/24/2019
389110667,1,0,1,0,1,0,5/25/2019,5/25/2019
238898487,2,6,,,,,,
146653366,12,0,9,0,14,0,5/31/2019,5/31/2019
286661885,0,12,4,12,1,8,5/16/2019,5/28/2019
187123958,22,10,6,7,5,7,5/31/2019,5/27/2019
203915980,,,10,0,10,0,5/30/2019,5/30/2019
67425031,,,0,1,0,1,5/27/2019,5/27/2019
108425527,,,1,0,,,,
53229392,1,0,1,0,0,16,5/31/2019,5/31/2019
79357262,0,11,0,15,1,24,5/31/2019,5/31/2019
129984422,1,13,1,8,,,,
253776106,2,0,0,2,1,2,5/25/2019,5/26/2019
22043550,0,6,3,8,2,8,5/26/2019,5/30/2019
314122241,,,,,7,2,5/28/2019,5/31/2019
255228912,1,14,0,11,0,8,5/31/2019,5/31/2019
80799417,4,10,1,7,1,5,5/17/2019,5/30/2019
432927489,,,,,3,0,5/26/2019,5/26/2019
392358044,,,,,,,,
13413552,,,,,,,,
418042848,10,12,8,18,15,18,5/31/2019,5/31/2019
215992053,0,8,0,11,0,3,5/16/2019,5/16/2019
321048070,0,21,0,29,0,28,5/31/2019,5/31/2019
427371831,,,1,0,,,,
344659653,,,2,0,7,0,5/27/2019,5/27/2019
414872793,4,11,1,20,1,19,5/10/2019,5/30/2019
126804593,7,0,13,0,11,1,5/30/2019,5/5/2019
317079062,1,0,3,0,3,0,5/17/2019,5/17/2019
1803458,0,16,0,20,0,19,5/30/2019,5/30/2019
324164236,4,0,11,0,10,0,5/31/2019,5/31/2019
392855404,13,0,19,0,15,0,5/31/2019,5/31/2019
160754308,3,0,1,0,6,0,5/30/2019,5/30/2019
57461466,0,6,1,7,2,9,5/8/2019,5/30/2019
80420049,22,6,16,14,14,20,5/27/2019,5/31/2019
163463777,5,5,6,10,2,2,5/16/2019,5/13/2019
154232273,,,,,3,0,5/24/2019,5/24/2019
114066020,1,5,6,18,8,25,5/28/2019,5/31/2019
293005163,,,,,,,,
417386954,0,14,0,17,0,19,5/31/2019,5/31/2019
395679061,28,0,28,2,31,1,5/31/2019,5/2/2019
187286996,9,12,7,14,6,15,5/31/2019,5/30/2019
65967947,1,15,0,5,0,14,5/31/2019,5/31/2019
360168974,0,17,0,12,1,14,5/30/2019,5/29/2019
395533309,,,5,1,13,0,5/30/2019,5/30/2019
341993967,1,5,0,1,1,9,5/31/2019,5/31/2019
209668398,,,,,8,0,5/17/2019,5/17/2019
1144758,8,0,16,0,14,0,5/30/2019,5/30/2019
386055269,2,4,0,1,,,,
133040562,2,0,3,0,2,17,5/21/2019,5/31/2019
153951173,2,7,3,2,5,13,5/31/2019,5/31/2019
197175337,12,13,19,13,14,17,5/30/2019,5/31/2019
288914778,3,0,7,0,5,0,5/25/2019,5/25/2019
316560296,1,0,1,0,2,0,5/24/2019,5/24/2019
225917421,5,26,4,25,10,25,5/31/2019,5/31/2019
401613497,14,0,14,0,13,0,5/31/2019,5/31/2019
29615632,1,5,2,3,4,4,5/24/2019,5/20/2019
415010137,,,2,0,3,0,5/25/2019,5/25/2019
399597816,2,0,4,0,11,0,5/30/2019,5/30/2019
218489174,,,5,0,,,,
406386906,,,,,,,,
96544705,7,26,4,16,6,19,5/31/2019,5/27/2019
211658261,0,6,2,0,3,0,5/12/2019,5/12/2019
416424378,2,0,25,0,19,0,5/29/2019,5/29/2019
78131300,,,,,,,,
228107501,0,15,1,9,12,14,5/24/2019,5/29/2019
103657817,,,6,0,2,0,5/21/2019,5/21/2019
9998207,1,6,1,1,0,1,5/10/2019,5/10/2019
250230025,0,9,3,7,2,6,5/14/2019,5/30/2019
284316131,0,13,0,5,2,15,5/18/2019,5/30/2019
19452182,1,25,2,25,5,31,5/29/2019,5/31/2019
315905690,3,26,2,27,1,22,5/4/2019,5/28/2019
137643350,16,17,15,17,11,5,5/26/2019,5/21/2019
313381540,,,2,0,2,7,5/15/2019,5/24/2019
159860328,,,,,,,,
69976031,6,6,10,9,4,7,5/19/2019,5/30/2019
152223719,,,,,,,,
225758571,0,23,2,27,4,23,5/30/2019,5/30/2019
236807560,,,,,,,,
362643594,2,0,4,0,1,0,5/8/2019,5/8/2019
59436678,4,17,9,12,9,20,5/31/2019,5/30/2019
443068519,,,,,,,,
379854099,0,7,1,6,13,15,5/31/2019,5/31/2019
176670655,12,25,14,26,11,25,5/30/2019,5/31/2019
294339658,0,11,0,4,0,11,5/18/2019,5/18/2019
16296850,2,0,7,4,8,2,5/20/2019,5/23/2019
70137836,0,1,0,9,0,9,5/31/2019,5/31/2019
179258616,1,0,1,0,,,,
221305596,1,0,4,1,2,9,5/26/2019,5/27/2019
377995333,0,6,1,2,2,5,5/31/2019,5/24/2019
224415066,0,1,24,10,5,4,5/18/2019,5/7/2019
139278463,17,0,5,0,13,0,5/31/2019,5/31/2019
15508055,0,19,2,12,0,8,5/25/2019,5/25/2019
77736156,0,7,0,8,0,11,5/27/2019,5/27/2019
223151498,4,6,2,4,1,3,5/13/2019,5/27/2019
54196865,2,0,1,0,2,0,5/25/2019,5/25/2019
200307891,0,25,4,13,6,22,5/30/2019,5/31/2019
262952454,0,26,2,20,7,18,5/20/2019,5/28/2019
437404171,,,,,1,0,5/20/2019,5/20/2019
444280819,,,,,,,,
398925247,0,3,0,3,0,3,5/26/2019,5/26/2019
134920644,4,23,7,18,1,22,5/13/2019,5/29/2019
357298955,,,8,0,7,0,5/23/2019,5/23/2019
376269125,,,,,,,,
110931472,0,9,2,9,2,16,5/21/2019,5/29/2019
294895136,10,0,2,0,11,2,5/30/2019,5/22/2019
5882850,2,16,0,8,3,14,5/30/2019,5/31/2019
93936726,2,17,1,18,2,23,5/17/2019,5/31/2019
403859998,6,0,6,0,6,0,5/27/2019,5/27/2019
444915315,,,,,,,,
269065508,4,13,4,19,7,28,5/31/2019,5/31/2019
255010908,,,,,,,,
230107282,7,30,5,27,14,25,5/30/2019,5/31/2019
378565343,,,,,2,0,5/31/2019,5/31/2019
174989851,0,5,3,18,1,21,5/2/2019,5/31/2019
175982451,0,19,3,21,2,23,5/11/2019,5/30/2019
134278565,10,19,13,14,11,14,5/31/2019,5/31/2019
42926446,0,23,0,29,3,29,5/28/2019,5/31/2019
362482951,0,6,0,13,0,6,5/27/2019,5/27/2019
57599248,,,,,,,,
264203659,,,,,,,,
113263990,19,0,10,0,26,0,5/31/2019,5/31/2019
