cus_id,spent_pb,last_date_pb,frequency_pb
187020320,38.56,5/14/2019,3
146206950,608.19,4/12/2019,1
204749682,228.49,2/20/2019,4
279077636,158.41,4/23/2019,4
75093351,489.98,5/9/2019,14
2955929,413.02,5/17/2019,7
90840290,250.77,2/7/2019,5
30069668,91.42,3/27/2019,3
23701313,218.82,5/29/2019,7
246490221,258.72,5/15/2019,4
426756674,57.44,5/23/2019,2
148954484,135.28,5/22/2019,2
168129614,14.71,1/6/2019,1
38818184,5.57,5/23/2019,1
54215442,65.18,5/30/2019,1
254345712,36.41,3/11/2019,1
91591115,45.49,2/27/2019,3
162906413,31.84,3/26/2019,1
351290244,335.94,5/15/2019,4
90203370,570.95,3/26/2019,4
199099023,14.56,1/1/2019,1
11091743,553.73,2/25/2019,4
237549580,15.9,4/2/2019,1
19296934,247.06,5/22/2019,4
288156745,155.44,4/9/2019,8
165361051,4.68,12/10/2018,1
55259644,160.25,12/4/2018,1
94070399,62.05,4/1/2019,1
85572756,102.43,5/18/2019,8
130750784,83.89,5/17/2019,6
5766023,346.28,3/11/2019,2
247746537,364.38,5/30/2019,8
155197137,38.8,5/15/2019,2
56869953,152.57,2/28/2019,2
213112057,1980.13,5/7/2019,9
57384582,10.08,2/21/2019,1
3964743,36.98,12/14/2018,1
43147048,271.24,5/29/2019,6
63314540,507.87,4/23/2019,5
141090366,3.51,4/3/2019,1
43562029,503.67,5/13/2019,10
21276563,15.18,4/14/2019,2
396117719,30.43,4/27/2019,1
320453737,39.22,3/15/2019,1
232388420,212.37,5/25/2019,13
376968906,242.1,2/4/2019,1
62535118,227.75,4/13/2019,8
84210978,337.43,3/25/2019,9
385081916,15.55,5/30/2019,1
156251562,65.93,5/19/2019,3
285345031,213.08,4/25/2019,5
252302914,230.34,4/5/2019,1
16261455,333.44,5/27/2019,9
215965850,35.27,3/11/2019,2
97493906,350.91,5/9/2019,8
52906423,218.89,5/6/2019,6
167304429,55.89,3/18/2019,2
1794061,123.24,5/30/2019,4
271035794,21.77,5/13/2019,2
51224740,98.1,5/26/2019,2
159199498,110.82,4/25/2019,2
56933863,132.34,3/12/2019,2
277958807,50.08,3/18/2019,2
294064380,8.25,12/13/2018,1
58532118,41.5,5/26/2019,4
287335383,150.28,5/20/2019,2
21394919,220.96,5/21/2019,8
163364414,107.47,1/19/2019,6
63595713,307.51,5/14/2019,6
43284168,133.21,2/14/2019,2
115717186,105.44,3/19/2019,2
129657849,31.5,5/11/2019,3
42158161,198.89,5/16/2019,1
172561181,92.36,12/14/2018,1
90062924,173.28,6/1/2019,6
178411860,957.5,5/14/2019,9
155607437,469.49,3/21/2019,4
310403174,101.86,1/8/2019,1
29697012,90,4/12/2019,5
171990652,126.26,1/30/2019,1
182619542,19.22,4/24/2019,1
130058859,8.53,1/17/2019,1
28354902,132.95,5/23/2019,9
135613958,141.51,3/14/2019,3
76080460,423.24,5/2/2019,5
138086457,300.9,3/4/2019,5
385236189,92.01,12/12/2018,1
278750101,76.1,3/18/2019,2
147719606,190.12,4/2/2019,1
143226086,17.39,3/29/2019,4
131779833,52.05,4/26/2019,2
4225251,489.47,4/25/2019,6
141819777,139.7,2/10/2019,3
64626243,280.97,5/9/2019,6
41894258,90.41,4/29/2019,4
57850221,177.21,5/31/2019,6
49499919,228.91,5/15/2019,4
46668232,511.52,4/7/2019,5
237556504,406.99,4/6/2019,3
129153414,355.69,5/13/2019,9
285261795,542.3,5/15/2019,5
96666756,707.69,5/30/2019,14
214329080,382.71,5/11/2019,4
59626042,575.76,5/29/2019,11
11573203,5.15,2/28/2019,1
141254910,17.67,4/29/2019,2
268191235,373.94,5/13/2019,8
183246862,437.37,5/9/2019,8
193291725,27.22,12/11/2018,1
98424024,171.61,5/29/2019,7
170126794,9.19,2/13/2019,1
1803458,77.68,12/25/2018,1
155725360,490.55,4/15/2019,6
423332595,49.14,5/26/2019,3
102317621,110.71,4/22/2019,7
84492905,23.65,12/21/2018,1
91271948,450.13,4/29/2019,10
19796894,5.19,12/29/2018,1
187373482,103.11,2/19/2019,3
90634715,350.39,4/27/2019,2
11057390,187.29,4/15/2019,2
202506762,227.54,4/24/2019,2
76167941,70.36,3/10/2019,1
49192004,543.95,5/31/2019,11
266132129,199.95,3/17/2019,1
68381661,36.6,3/23/2019,1
165012485,683.28,5/29/2019,14
84213769,94.73,2/26/2019,1
19440714,157.49,3/28/2019,6
417464876,78.66,5/11/2019,2
85494501,195.71,4/3/2019,7
170627481,3438.87,5/28/2019,17
1950264,237.48,5/16/2019,5
227803831,261.06,4/12/2019,2
359237876,42.29,12/22/2018,3
49460072,18.38,3/19/2019,1
322519481,15.73,5/30/2019,1
119120378,217.32,5/19/2019,3
106572940,6.16,4/14/2019,1
56820787,30.93,5/20/2019,2
76188887,211.25,5/25/2019,13
163352742,151.02,3/7/2019,3
259705895,25.01,2/8/2019,3
43359606,12.46,12/20/2018,1
78250955,25.11,5/30/2019,2
146222862,126.84,5/22/2019,4
82715156,350.23,4/18/2019,6
134400010,904.52,3/19/2019,6
75646570,27.37,5/15/2019,2
425458220,22.4,5/7/2019,1
403715983,58.01,2/25/2019,1
58553219,169.29,5/23/2019,2
315674245,36.63,4/15/2019,2
132339150,518.55,5/3/2019,8
144027523,237.75,4/16/2019,5
260742940,4.34,12/22/2018,1
151691143,15.97,12/6/2018,1
316532147,27.25,3/19/2019,1
247653819,69.84,5/9/2019,1
55648474,1716.12,5/27/2019,20
183747822,193.64,3/27/2019,2
116232566,102.12,5/29/2019,5
72269088,1218.44,6/1/2019,20
313426417,66.67,5/18/2019,1
176530812,28.68,5/23/2019,2
131096685,400.68,5/8/2019,9
113029624,58.19,2/13/2019,2
119017843,8.62,5/8/2019,3
194656094,107.73,3/6/2019,3
353603364,8.46,5/25/2019,1
17476184,45.88,12/21/2018,2
208134842,137.17,3/7/2019,3
231763776,164.97,5/25/2019,4
3689532,320.81,4/4/2019,4
101379483,168.87,4/3/2019,2
2109921,315.48,5/30/2019,10
69371422,67.53,5/21/2019,4
8154594,187.31,3/4/2019,4
160734760,19.93,12/13/2018,1
6625232,124.78,5/13/2019,6
95603918,43.19,2/15/2019,2
194997509,121.53,5/10/2019,7
244478212,148.99,5/14/2019,3
430411466,188.87,5/20/2019,1
211550382,42.44,3/22/2019,2
4707687,366.69,5/15/2019,1
96814161,121.22,5/21/2019,12
4071513,513.48,2/21/2019,3
49201441,429.56,5/14/2019,3
14679679,59.48,1/14/2019,2
68905481,379.37,5/27/2019,7
293802544,42.4,1/18/2019,1
70293413,95.45,5/6/2019,2
210996230,166.63,3/2/2019,3
89243567,24.08,5/26/2019,5
80608646,716.17,5/16/2019,27
4296454,182.49,3/8/2019,4
327726674,164.58,5/9/2019,7
9664721,44.65,3/2/2019,1
140726524,78.48,5/20/2019,6
1778919,229.12,3/7/2019,3
210796213,125.57,5/30/2019,1
131550890,13.38,1/9/2019,1
176758520,683.59,4/6/2019,5
77172681,100.45,2/24/2019,3
63908531,17.45,3/13/2019,1
231261279,172.98,2/19/2019,10
134828109,129.02,5/13/2019,4
49853856,61.51,3/26/2019,2
331888208,13.47,5/2/2019,2
149703443,72.71,5/22/2019,5
28558734,476.62,5/14/2019,4
210669858,340.81,5/8/2019,8
183355054,65.56,5/13/2019,5
245037874,30.97,5/8/2019,3
244350689,4.95,5/30/2019,1
144772488,327.59,12/19/2018,2
75831341,331.25,4/19/2019,3
134524913,88.49,4/14/2019,2
233982411,1365.36,6/1/2019,10
30425220,4.07,1/14/2019,1
155741299,36.6,2/14/2019,1
197128176,33.15,5/13/2019,1
200515667,85.24,2/5/2019,2
34607398,228.05,5/28/2019,1
281223635,137.12,2/15/2019,2
93877758,380.59,5/13/2019,7
19383840,87.85,5/26/2019,3
44314383,270.8,5/18/2019,5
81291171,86.13,5/14/2019,3
66143719,2.43,1/11/2019,1
209008856,1226.11,5/29/2019,11
348253156,8.35,4/18/2019,1
230525206,44.21,4/16/2019,3
2064733,121.58,5/20/2019,8
121367265,397.13,4/11/2019,13
177834979,14.29,5/2/2019,3
76666484,32.27,5/14/2019,5
195820301,106.31,12/29/2018,1
118861001,185.11,1/27/2019,3
98854556,65.56,4/15/2019,3
138231424,139.02,5/23/2019,5
261833033,16.12,3/31/2019,1
74327050,498.76,4/29/2019,5
236477166,375.9,5/28/2019,8
97459569,618.8,12/23/2018,1
154586606,581.11,4/11/2019,2
17501092,2.59,12/27/2018,1
78796670,31.09,5/20/2019,1
113667787,177.49,5/26/2019,4
72991754,60.98,12/7/2018,1
87099958,43.67,5/28/2019,2
2251875,217.54,2/28/2019,5
157347288,501.81,1/24/2019,1
55836779,297.94,2/20/2019,1
45693990,81.86,3/5/2019,2
168843768,344.3,4/24/2019,1
80987416,1449.32,3/30/2019,6
272812051,20.29,3/12/2019,2
42681072,38.52,5/30/2019,2
340071106,210.74,5/8/2019,4
10172939,2147.39,5/27/2019,15
29031877,71.21,2/17/2019,1
330292009,68.94,5/28/2019,3
275936227,12.51,3/7/2019,1
100007543,318.01,4/30/2019,4
54062121,489.31,4/1/2019,6
127015173,69.66,5/30/2019,2
176731623,71.29,3/18/2019,2
132719623,809.49,5/20/2019,16
14581285,106.34,5/27/2019,3
24205919,86.86,5/21/2019,6
204649759,2.98,12/22/2018,1
97077139,280.06,2/3/2019,5
420547278,6.67,5/25/2019,1
335391652,245.26,3/25/2019,6
228660185,95.99,12/5/2018,1
72679971,222.69,5/26/2019,5
386949501,594.23,5/19/2019,9
55647132,397.44,4/9/2019,7
131660282,69.65,3/25/2019,3
10507518,328.75,5/1/2019,5
339365079,2.37,4/13/2019,1
98225627,160.41,4/17/2019,6
210055127,462.27,5/17/2019,3
147059187,174.02,5/21/2019,7
47286123,414.85,5/28/2019,10
156433039,767.62,5/27/2019,11
96423390,10.34,1/18/2019,1
65056671,1230.52,5/15/2019,2
162518572,190.72,4/9/2019,2
327213152,511.1,5/25/2019,3
232658108,307.75,3/22/2019,6
207825799,47.3,4/27/2019,2
41895330,11.65,4/23/2019,1
33646932,18.28,2/6/2019,1
184842588,74.44,4/6/2019,3
340680832,37.73,5/17/2019,1
146497151,136.15,5/26/2019,3
419278988,100.08,5/23/2019,2
151812100,288.97,5/15/2019,4
297855651,138.54,4/23/2019,4
78347261,1.68,4/8/2019,1
159154056,288.47,5/15/2019,5
30983243,105.3,5/29/2019,3
193806279,35.67,5/28/2019,1
292965890,37.35,5/9/2019,2
238685348,377.9,5/8/2019,4
537951,1634.81,5/30/2019,18
182303102,1641.87,5/13/2019,26
336674175,295.96,1/16/2019,1
65887486,0.06,1/29/2019,2
140014891,345.66,5/13/2019,3
188948123,226.21,4/17/2019,1
89459229,321.42,5/25/2019,4
42743680,1254.98,6/1/2019,3
134741751,113.55,3/1/2019,3
226960114,83.83,5/15/2019,6
35429931,482.38,5/30/2019,8
137102631,259.43,5/21/2019,6
98429189,431.27,5/8/2019,12
126511992,52.16,4/4/2019,5
140073077,1088.25,3/26/2019,8
71338879,577.7,5/13/2019,8
393745127,133.17,5/17/2019,5
137994760,55.42,2/3/2019,1
36981450,530.07,5/13/2019,4
513134,752.05,5/31/2019,19
198526307,28.92,5/19/2019,3
61303913,223.67,3/11/2019,5
12598940,1203.17,5/29/2019,13
25061792,15.74,12/21/2018,1
60239316,1870.73,5/10/2019,47
129819431,2.65,1/30/2019,1
331898661,37.33,3/21/2019,4
144059406,189.4,5/21/2019,12
62626072,103.56,3/27/2019,4
214732095,105.3,2/13/2019,1
84352365,9.45,4/4/2019,1
93949148,76.36,4/10/2019,5
75576463,923.99,5/3/2019,3
148919519,255.02,5/24/2019,1
187475322,31.76,4/8/2019,1
386574832,1100.71,5/16/2019,19
165396289,953.6,4/16/2019,2
120633042,323.68,2/27/2019,4
239006440,35.46,3/19/2019,3
191682226,795.84,5/4/2019,12
311068833,39.47,3/23/2019,1
81082003,90.72,1/25/2019,4
97643816,277.05,5/14/2019,2
293234728,781.61,5/18/2019,8
42951514,126.15,5/3/2019,5
113523042,371.47,5/23/2019,9
215017318,324.37,5/16/2019,5
213482430,148.88,3/20/2019,3
77609362,203.79,5/27/2019,7
332802275,226.19,5/31/2019,5
225344894,16.42,12/21/2018,1
34736223,126.51,5/14/2019,4
24671914,139.8,5/20/2019,4
314928358,210.22,5/31/2019,7
59282245,11.23,5/5/2019,2
240030848,80.53,5/11/2019,2
80672604,140.67,4/17/2019,8
256156640,58.73,4/4/2019,2
380809613,84.48,3/10/2019,3
136607467,158.02,2/20/2019,2
249311578,6.53,12/18/2018,1
324805969,86.34,5/10/2019,3
113590072,6333.58,5/29/2019,40
145440502,60.9,5/3/2019,2
271012164,264.66,4/23/2019,3
122299070,80.49,5/8/2019,5
5566824,138.48,4/12/2019,4
327402711,6.16,5/17/2019,3
248712925,90.5,1/26/2019,2
129645736,1030.86,4/20/2019,9
3658037,1185.16,5/31/2019,18
66140733,358.93,5/2/2019,5
389913841,612.33,1/24/2019,1
96372061,210.57,5/23/2019,12
198334751,673.9,5/16/2019,5
39491240,111.87,5/27/2019,5
60723570,65.62,4/3/2019,2
52993562,166.01,5/23/2019,3
342093354,2.57,4/12/2019,1
53928182,965.72,2/15/2019,6
84426081,37.18,4/11/2019,1
263125381,242.93,5/29/2019,5
247270472,9.62,4/16/2019,1
24018245,3451.73,5/26/2019,21
202442839,147.65,5/20/2019,4
127454121,251.37,4/30/2019,4
194768622,181.7,12/7/2018,1
185052152,0.68,5/4/2019,1
335389687,31.02,5/14/2019,1
33802103,1107.52,6/1/2019,18
5914500,450.95,5/27/2019,6
91797182,425.52,4/15/2019,12
76956244,75.78,1/22/2019,2
131955052,8.95,5/29/2019,1
94901984,154.85,5/24/2019,5
243048383,1.34,1/7/2019,1
78402985,795.78,4/6/2019,5
62433214,1297.5,5/30/2019,28
136136420,114.6,5/10/2019,1
33103845,284.91,4/22/2019,5
133582468,190.39,3/30/2019,2
157023306,30.79,2/27/2019,2
102591517,78.5,4/21/2019,1
226545732,89.85,5/21/2019,2
152385292,11006.54,5/31/2019,37
64110545,165.06,5/30/2019,4
207549529,880.04,5/21/2019,10
312244365,44.98,2/25/2019,2
37135338,201.41,4/23/2019,8
157042212,79.95,5/24/2019,4
230573089,362.05,5/29/2019,5
86054168,201.45,5/13/2019,4
348190818,98.78,4/5/2019,1
298418227,84.36,3/27/2019,3
50866338,254.35,3/14/2019,2
323847342,53.67,1/11/2019,1
141318919,1928.21,5/19/2019,36
171720421,62.52,4/5/2019,2
137674759,105.52,5/23/2019,4
2386635,544.16,5/5/2019,5
120193452,25.31,4/27/2019,5
140398075,179.22,4/22/2019,7
205321211,267.1,5/28/2019,8
257067181,37.46,2/1/2019,1
197988802,201.38,5/20/2019,10
10971997,170.67,5/21/2019,6
68853735,166.2,5/15/2019,6
118728476,1464.03,6/1/2019,34
78755628,389.46,5/27/2019,7
81961896,86.91,3/9/2019,6
244875859,135.58,3/17/2019,2
74467004,395.39,6/1/2019,3
286802658,352.3,4/4/2019,3
160115546,92.18,5/14/2019,5
153401041,175.69,5/20/2019,8
115112221,108.68,4/2/2019,2
54861259,34.88,3/7/2019,2
85230042,357.55,5/16/2019,10
184250990,6.02,4/2/2019,1
3614450,223.68,5/19/2019,8
326153343,33.39,1/29/2019,2
29532091,162.12,5/5/2019,11
175181032,431.56,6/1/2019,5
23817859,142.62,1/23/2019,2
29601607,206.16,5/28/2019,1
80413331,275.69,4/29/2019,4
176856708,102.45,2/14/2019,2
3320811,478.1,1/14/2019,4
211098321,76.54,5/28/2019,3
155665650,505.09,4/30/2019,7
231405420,52.69,3/18/2019,3
163340271,75.55,4/4/2019,4
102525848,96.97,3/10/2019,2
63045007,632.19,5/27/2019,23
315372578,58.8,1/25/2019,1
19022014,29.54,6/1/2019,2
92710495,2001.74,5/26/2019,14
220051944,15.98,12/27/2018,2
79366718,71.98,1/6/2019,1
316110124,40.55,4/22/2019,1
136759973,53.02,5/13/2019,3
51818041,81.97,4/1/2019,2
81142555,352.78,3/19/2019,5
145196695,111.89,5/24/2019,2
207837182,548.83,5/27/2019,8
254335281,43.87,5/15/2019,2
138499134,46.48,3/18/2019,1
1340599,564.94,4/15/2019,14
32537930,61,12/26/2018,2
168154693,318.39,5/31/2019,4
192783515,278.67,5/10/2019,5
230442687,15.04,6/1/2019,1
129458455,505.61,4/11/2019,6
16182331,912.99,5/18/2019,4
182529698,87.65,3/25/2019,3
217332847,38.13,3/12/2019,2
70619138,20.02,4/22/2019,1
185198685,2.24,12/25/2018,1
195397693,153.47,1/10/2019,2
46876545,227.27,5/3/2019,4
50186120,103.83,2/23/2019,1
61021759,1014.56,5/17/2019,10
252588720,105.26,4/12/2019,1
146764273,318.68,2/21/2019,3
120331666,20.67,5/22/2019,2
253538883,724.49,5/21/2019,8
255611444,58.87,3/27/2019,6
164040435,655.02,5/23/2019,12
35256816,338.65,3/24/2019,8
215151784,1019.49,5/31/2019,6
149758432,87.43,3/13/2019,3
422045479,224.38,5/23/2019,8
277095879,79.28,4/2/2019,2
93807972,125.72,3/31/2019,4
94840491,1039.81,5/14/2019,18
263339837,92.83,5/13/2019,7
319049706,232.65,5/28/2019,4
265783044,211.15,5/16/2019,11
340916365,11.18,12/2/2018,1
66557187,22.17,2/18/2019,2
132371129,27.58,2/26/2019,2
80002296,103.86,5/27/2019,7
138078667,11.5,12/10/2018,1
38725113,171.92,12/26/2018,3
90466217,6.75,5/31/2019,1
36205276,142.77,4/20/2019,2
391513834,512.97,5/30/2019,8
27200006,208.93,4/24/2019,6
151627126,348.89,5/31/2019,9
129724502,45.96,2/12/2019,3
52954274,366.83,4/6/2019,4
211127405,867.33,4/19/2019,6
259858497,8.02,1/8/2019,1
240368857,285.61,4/9/2019,2
150704165,96.15,5/27/2019,12
33451080,926.24,5/25/2019,13
80898911,6.19,12/12/2018,1
71586496,24.67,5/28/2019,2
236621034,338.13,4/10/2019,3
15207720,87.42,1/29/2019,2
96095131,1433.65,5/16/2019,37
18637119,155.89,5/9/2019,2
321863548,153.38,5/31/2019,3
84100907,10.72,1/8/2019,1
212091603,64,1/31/2019,1
47709373,606.17,3/5/2019,6
200348899,499.87,5/14/2019,4
342414462,58.6,5/2/2019,1
38333072,68.21,5/31/2019,3
295790086,230.86,5/1/2019,3
155227250,456.16,5/3/2019,10
47836904,140.86,4/17/2019,3
359151622,626.81,5/15/2019,16
162769164,16.23,1/14/2019,1
170693519,33.61,3/22/2019,2
201952097,115.35,2/23/2019,3
185644560,28.43,4/13/2019,1
228731249,71.56,4/12/2019,7
45315915,290.71,5/30/2019,3
368486619,132.91,3/7/2019,2
84073387,588.01,4/16/2019,10
94848923,1120.5,6/1/2019,18
173306496,57.14,2/27/2019,2
199089896,636.89,5/21/2019,4
388202379,49.98,3/19/2019,1
42975676,341.15,5/21/2019,2
24904755,76.5,5/3/2019,2
143404085,90.09,12/16/2018,1
412624677,95.62,5/15/2019,1
144208701,138.7,5/8/2019,5
187801953,41.16,2/27/2019,1
182124686,137.07,2/6/2019,1
16183780,814.39,5/14/2019,15
303715596,297.38,5/14/2019,8
80712718,102.76,3/15/2019,6
121174367,59.31,4/11/2019,3
20586448,1890.16,5/23/2019,9
96281075,176.18,5/21/2019,2
84538716,115.78,5/10/2019,4
5702359,34.79,3/8/2019,3
99384621,1092.1,4/26/2019,6
193383171,367.59,5/6/2019,5
72470827,33.47,3/24/2019,1
46929534,336.57,5/6/2019,10
46292956,1158.57,6/1/2019,14
80814475,196.98,5/13/2019,3
288016208,446.41,5/13/2019,1
73415381,1587.89,5/30/2019,20
279046304,41.35,5/27/2019,3
212077969,70.02,5/19/2019,3
35491531,3895.66,5/29/2019,17
216085837,44.52,5/30/2019,2
148607185,386.58,5/15/2019,3
148439596,325,5/7/2019,2
11651346,86.58,4/12/2019,2
251080828,127.53,1/15/2019,2
387832431,20.1,1/24/2019,1
79952956,160.34,5/23/2019,5
156827109,106.72,5/28/2019,11
290327342,26.17,12/17/2018,1
131259740,772.25,5/24/2019,19
20915822,11.74,2/16/2019,2
45503931,91.08,4/27/2019,6
105347400,602.88,4/8/2019,4
21459925,917.23,4/17/2019,24
71636082,538.96,5/29/2019,9
183247902,29.17,4/18/2019,2
181109803,108.49,5/23/2019,4
234519325,139.74,5/26/2019,6
31851015,94.32,2/14/2019,2
49741609,1041.39,3/31/2019,4
110456127,110.32,3/3/2019,2
153573434,386.27,5/13/2019,3
195933714,323.12,5/25/2019,5
85718279,63.19,5/9/2019,1
159450125,16.5,5/15/2019,2
292364101,16.67,3/27/2019,3
393619772,157.19,3/22/2019,5
191369959,3.41,2/10/2019,1
44521693,152.84,4/26/2019,6
252042013,320.71,5/9/2019,9
41336144,123.83,2/25/2019,4
121896691,26.68,1/4/2019,1
141781628,463.64,5/1/2019,1
71706087,117.75,5/1/2019,4
85400315,5.01,2/19/2019,2
270176112,60.19,5/3/2019,2
179067991,721.31,5/2/2019,13
95413635,5.35,5/27/2019,1
41894611,308.8,5/27/2019,13
81586580,289.44,4/10/2019,3
285542396,11.6,1/14/2019,1
28522694,108.53,4/29/2019,2
96115780,420.05,6/1/2019,8
331705512,13.26,12/7/2018,1
362198249,380.03,4/16/2019,4
262053598,61,3/6/2019,2
145141944,287.09,3/19/2019,3
57721308,15.01,3/6/2019,2
194781489,17.28,3/30/2019,1
260766030,3.74,1/10/2019,1
160465310,947.81,5/29/2019,16
98559877,298.49,5/24/2019,7
27926880,1659.97,4/25/2019,7
46535373,54.52,3/25/2019,3
37074930,7.87,5/31/2019,1
36143243,66.28,1/11/2019,2
63183940,156.06,5/13/2019,3
321562461,286.42,5/27/2019,2
236638061,84.39,3/31/2019,2
97435033,708.89,5/30/2019,13
217393006,26.43,12/27/2018,3
63796230,129.77,5/12/2019,6
49321254,27.09,2/13/2019,2
211449812,243.28,5/30/2019,9
148084424,62.79,5/29/2019,2
57774027,49.41,4/22/2019,2
121171627,44.02,5/15/2019,1
266093683,71.74,5/28/2019,3
94641907,72.06,4/27/2019,3
198300326,242.85,5/14/2019,4
268195416,111.36,12/26/2018,1
10943151,374.68,5/8/2019,5
52127199,4.21,5/21/2019,2
23953683,51.99,5/13/2019,5
398052569,174.31,5/31/2019,1
339889634,24.13,1/9/2019,1
81348649,269.89,5/16/2019,7
59277286,90.31,4/22/2019,1
239644178,3.75,3/20/2019,1
39927039,10.8,1/26/2019,1
11848289,1048.64,5/28/2019,16
116455494,86.27,1/3/2019,1
211700490,172.48,4/23/2019,3
213096041,274.44,4/27/2019,7
215946118,84.77,5/13/2019,2
223004786,138.88,4/27/2019,4
232551034,240.58,5/21/2019,3
96815086,445.7,4/7/2019,9
183207812,30.06,2/15/2019,1
93563491,28.77,12/4/2018,1
161683362,28.85,3/15/2019,1
80261991,47.49,5/19/2019,3
59305466,254.97,5/17/2019,7
156871618,215.96,5/11/2019,9
23199284,78.04,5/28/2019,1
22950678,160.91,3/5/2019,2
92431931,31.27,3/8/2019,1
164713574,734.36,2/11/2019,3
32845893,28.03,1/27/2019,2
306825702,668.13,2/25/2019,5
61653554,87.86,1/24/2019,1
24977631,173.63,5/31/2019,14
67708990,54.85,5/16/2019,2
57726890,3.12,5/3/2019,3
257690865,17.94,5/13/2019,3
83096878,2.54,4/1/2019,1
245333569,83.69,4/5/2019,3
71654317,186.36,5/31/2019,7
122214516,93.36,1/6/2019,1
168498851,64.47,2/17/2019,1
90809188,180.94,5/20/2019,5
138035631,17.35,1/4/2019,1
256781332,13.59,3/30/2019,2
140537877,258.95,5/14/2019,3
102807663,916.31,5/31/2019,24
129026709,82.29,5/16/2019,2
78886640,661.51,5/5/2019,7
131342246,84.91,5/10/2019,7
274841822,44.64,5/29/2019,1
170052057,1090.46,5/29/2019,13
19630762,786.72,5/9/2019,10
66536252,64.51,5/13/2019,1
62975721,121.18,5/23/2019,7
91872296,54.83,5/23/2019,3
255149521,126.37,5/14/2019,3
113748927,170.82,5/6/2019,2
152673357,1031.99,4/29/2019,9
299745703,2252.3,2/10/2019,16
247203576,334.19,4/11/2019,8
75212688,130.15,1/13/2019,3
340761341,165.12,12/18/2018,1
225075433,4638.86,5/28/2019,25
17886869,115.04,5/3/2019,1
5016297,430.8,5/19/2019,17
277075572,45.37,2/21/2019,1
6946324,31.85,4/25/2019,1
141141385,109.69,5/14/2019,6
338801201,1.46,4/3/2019,2
344394254,537.38,5/16/2019,3
54872367,16.13,5/21/2019,2
74701409,31.15,3/11/2019,1
24983026,86.88,3/20/2019,2
86872052,1851.13,5/31/2019,11
333553597,39.95,4/29/2019,2
259177755,25.03,5/14/2019,1
126397742,445.14,5/21/2019,15
211976653,210.14,5/22/2019,4
46840374,608.81,5/15/2019,7
39068033,923.72,5/31/2019,13
76983788,403.93,4/8/2019,6
27250843,59.19,5/20/2019,10
109671543,228.03,5/13/2019,2
114012600,1.01,5/31/2019,1
69785136,264.42,5/27/2019,3
42539431,44.82,5/30/2019,3
119192054,194.6,5/7/2019,3
266517128,164.81,5/25/2019,7
246972462,186.84,5/23/2019,4
367738326,6,4/26/2019,1
320499425,481.41,5/20/2019,9
42019522,534.62,5/8/2019,5
35836141,76.59,5/26/2019,6
103628557,129.46,5/13/2019,1
143067501,666.02,5/29/2019,5
198578823,296.72,4/10/2019,2
180488247,183.01,5/17/2019,4
192843268,0.69,4/1/2019,1
163032567,131.06,5/7/2019,4
172089955,140.69,5/14/2019,4
5215921,290.53,5/16/2019,3
37299291,251.2,4/26/2019,2
175300214,484.63,5/14/2019,6
19369412,95.39,5/22/2019,6
37144553,39.32,4/1/2019,2
180558621,343.42,5/10/2019,2
80582420,224.33,5/23/2019,3
177202649,36.49,12/20/2018,1
220938045,80.1,5/21/2019,3
193950409,37.48,2/1/2019,1
18293715,247.4,5/20/2019,5
78576712,45.54,1/9/2019,1
354408777,43.97,5/30/2019,2
77524736,0.26,12/19/2018,1
137708040,113.62,3/20/2019,2
242766197,8.22,12/4/2018,1
42946237,61.67,4/14/2019,5
336320556,392.32,5/1/2019,5
69930619,21.86,5/16/2019,2
61863321,71.83,3/12/2019,5
6676946,399.55,4/4/2019,7
188103476,32.25,3/21/2019,2
163782721,87.76,5/13/2019,3
175591511,203.74,3/27/2019,2
21695624,108.82,4/22/2019,3
146336088,1116.28,5/18/2019,6
160597228,17.82,5/15/2019,2
221005211,24.53,5/28/2019,1
320753129,518.02,5/26/2019,7
176917648,694.66,5/30/2019,9
324260762,39.25,6/1/2019,1
138287747,318.33,4/17/2019,2
206316359,319.98,5/20/2019,9
323595686,41.11,1/22/2019,1
240978578,146.95,5/30/2019,5
43078946,65.82,4/4/2019,4
25169179,362.93,5/28/2019,19
237292724,208.98,5/17/2019,5
275790576,129.89,5/13/2019,2
59375319,99.96,5/2/2019,6
228488380,5.54,5/9/2019,1
222985936,9.45,5/5/2019,2
39131665,11.34,1/20/2019,1
17104405,39.84,3/28/2019,3
154072127,2.78,5/23/2019,1
27460447,194.51,5/24/2019,7
180285928,144.54,1/19/2019,2
140182448,54.86,1/24/2019,2
84576948,19.26,5/14/2019,2
35323092,1955.06,5/31/2019,11
164499559,7.4,2/11/2019,1
47731046,3.25,3/13/2019,1
82292572,1084.73,6/1/2019,29
377145793,438.23,1/18/2019,6
173632280,307.24,5/18/2019,3
154436033,427.94,5/9/2019,14
275881201,40.83,5/27/2019,1
9663280,1117.11,5/6/2019,8
226890470,426.62,1/30/2019,2
59381441,78.86,4/23/2019,1
227424342,197.16,2/13/2019,1
297286167,144.09,4/6/2019,2
754222,419.9,5/9/2019,7
72230800,25.65,3/19/2019,3
154771433,82.38,4/25/2019,3
51530412,417.24,5/27/2019,5
97714035,754.42,5/31/2019,17
403859998,33.33,5/15/2019,1
135486256,48.35,5/29/2019,2
157738492,36.11,2/26/2019,1
83222460,736.22,5/29/2019,9
181485921,37.42,4/27/2019,1
